Código Jurisdicción,Descripción Jurisdicción,Código Subjurisdicción,Descripción Subjurisdicción,Código Entidad,Descripción Entidad,Código Programa,Descripción Programa,Código Subprograma,Descripción Subprograma,Código Inciso,Descripción Inciso,Código Principal,Descripción Principal,Crédito 2019
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",1,"Gastos en Personal",3,"Servicios Extraordinarios", 354.404,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",1,"Gastos en Personal",5,"Asistencia Social al Personal", 395.222,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",1,"Gastos en Personal",6,"Beneficios y Compensaciones", 1.856.028,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",1,"Gastos en Personal",8,"Personal contratado", 23.749.328,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 150.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 150.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 188.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",3,"Servicios No Personales",1,"Servicios Básicos", 99.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",3,"Servicios No Personales",2,"Alquileres y Derechos", 499.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 210.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 1.994.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 630.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",3,"Servicios No Personales",7,"Pasajes y Viáticos", 857.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",3,"Servicios No Personales",8,"Impuestos, Derechos, Tasas y Juicios", 2.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",612,"Tribunal de Tasaciones de la Nación",54,"Tasación de Bienes",0,"Tasación de Bienes",3,"Servicios No Personales",9,"Otros Servicios", 77.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",1,"Gastos en Personal",1,"Personal Permanente", 39.093.335,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",1,"Gastos en Personal",5,"Asistencia Social al Personal", 8.158.867,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",1,"Gastos en Personal",6,"Beneficios y Compensaciones", 10.716.408,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",1,"Gastos en Personal",8,"Personal contratado", 166.405.179,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 257.266,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Bienes de Consumo",2,"Textiles y Vestuario", 25.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 345.582,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 11.780,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Bienes de Consumo",6,"Productos de Minerales No Metálicos", 2.400,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Bienes de Consumo",7,"Productos Metálicos", 23.578,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 618.757,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Servicios No Personales",1,"Servicios Básicos", 1.876.638,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Servicios No Personales",2,"Alquileres y Derechos", 17.505.275,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 3.088.288,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 7.773.678,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 1.408.550,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Servicios No Personales",7,"Pasajes y Viáticos", 2.825.034,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Servicios No Personales",8,"Impuestos, Derechos, Tasas y Juicios", 84.425,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Servicios No Personales",9,"Otros Servicios", 1.600.438,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",5,"Transferencias",8,"Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital", 4.769.168.574,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",7,"Servicio de la Deuda y Disminución de Otros Pasivos",2,"Servicio de la Deuda Colocada en Moneda Extranjera", 36.785.134,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",7,"Servicio de la Deuda y Disminución de Otros Pasivos",3,"Intereses por Préstamos Recibidos", 369.610.522,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",1,"Desarrollo de Infraestructura de Agua Potable y Saneamiento",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 450.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",1,"Desarrollo de Infraestructura de Agua Potable y Saneamiento",3,"Servicios No Personales",7,"Pasajes y Viáticos", 72.000,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Desarrollo de Infraestructura de Agua Potable",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 261.593.331,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Desarrollo de Infraestructura de Agua Potable",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 794.951,0 
30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Desarrollo de Infraestructura de Agua Potable",3,"Servicios No Personales",7,"Pasajes y Viáticos", 180.000,0 
